ect_x,tech,reporter,year,ect_m
,HIGH,Austria,1992,
,HIGH,Finland,1992,
,HIGH,France,1992,
,HIGH,Germany,1992,
,HIGH,Greece,1992,
,HIGH,Italy,1992,
,HIGH,Netherlands,1992,
,HIGH,Portugal,1992,
,HIGH,Spain,1992,
,LOW,Austria,1992,
,LOW,Finland,1992,
,LOW,France,1992,
,LOW,Germany,1992,
,LOW,Greece,1992,
,LOW,Italy,1992,
,LOW,Netherlands,1992,
,LOW,Portugal,1992,
,LOW,Spain,1992,
,MED,Austria,1992,
,MED,Finland,1992,
,MED,France,1992,
,MED,Germany,1992,
,MED,Greece,1992,
,MED,Italy,1992,
,MED,Netherlands,1992,
,MED,Portugal,1992,
,MED,Spain,1992,
,PRIM,Austria,1992,
,PRIM,Finland,1992,
,PRIM,France,1992,
,PRIM,Germany,1992,
,PRIM,Greece,1992,
,PRIM,Italy,1992,
,PRIM,Netherlands,1992,
,PRIM,Portugal,1992,
,PRIM,Spain,1992,
,RES,Austria,1992,
,RES,Finland,1992,
,RES,France,1992,
,RES,Germany,1992,
,RES,Greece,1992,
,RES,Italy,1992,
,RES,Netherlands,1992,
,RES,Portugal,1992,
,RES,Spain,1992,
-52.1702785815758,HIGH,Greece,2019,-5.27263462070431
-52.1562507473176,HIGH,Greece,2018,-5.32022193990034
-52.0880486773831,HIGH,Greece,2017,-5.37148312426172
-51.9688670500838,HIGH,Greece,2016,-5.40175429696068
-51.9175818354645,HIGH,Greece,2012,-5.62666118962588
-51.8908519228656,HIGH,Greece,2015,-5.4809271947045
-51.8736774925496,HIGH,Greece,2013,-5.54877833166201
-51.86857111951,HIGH,Greece,2014,-5.53752024278052
-51.8197253884095,HIGH,Greece,2011,-5.72173145712796
-51.8090618373423,HIGH,Greece,2008,-5.66214664095173
-51.7892288189957,HIGH,Greece,2009,-5.64287889524433
-51.747797278232,HIGH,Greece,2007,-5.7472642969376
-51.7270498472051,HIGH,Greece,2010,-5.78997297913056
-51.6258860565946,HIGH,Greece,2006,-5.7715515195532
-51.5875357704961,HIGH,Greece,2004,-5.72195690432773
-51.5499306343702,HIGH,Greece,2005,-5.76911936196661
-51.5194813788405,HIGH,Greece,2003,-5.69015650800413
-51.3838082919537,HIGH,Greece,2002,-5.58478273808153
-51.2850039948428,HIGH,Greece,1999,-5.71382970276317
-51.26437606709,HIGH,Greece,2001,-5.52052475472493
-51.2397841190576,HIGH,Greece,2000,-5.63395227454346
-51.1906933747301,HIGH,Greece,1997,-5.81145263478305
-51.1543480434059,HIGH,Greece,1998,-5.81075786768395
-51.1296319301933,HIGH,Greece,1996,-5.85451869927031
-51.021476153756,HIGH,Greece,1995,-5.90216289111493
-50.9329670967861,HIGH,Greece,1994,-5.88077566114418
-50.9185934310974,HIGH,Greece,1993,-5.91656024172061
-38.4617068920108,MED,Austria,2019,-6.33026878779027
-38.4344247706599,MED,Austria,2018,-6.33528576734616
-38.3661181945929,MED,Austria,2017,-6.34294976385378
-38.3075522841189,MED,Austria,2016,-6.34082953954539
-38.2980523669358,MED,Austria,2008,-6.38337890966653
-38.2858042464403,MED,Austria,2009,-6.40236497086025
-38.245516309419,MED,Austria,2007,-6.3663030986331
-38.2388759249126,MED,Austria,2015,-6.35665822361534
-38.2324941718581,MED,Austria,2010,-6.45366796909853
-38.2252245472014,MED,Austria,2012,-6.37513404973429
-38.2122934848139,MED,Austria,2011,-6.37637512555994
-38.1878510012202,MED,Austria,2014,-6.37284729810223
-38.1859588618962,MED,Austria,2013,-6.37926296038866
-38.182554791999,MED,Austria,2006,-6.35648788329252
-38.163890152628,MED,Austria,2005,-6.36600396068104
-38.1421160299406,MED,Austria,2004,-6.38972369319667
-38.0964416821927,MED,Austria,2003,-6.4057877853976
-38.0905778717355,MED,Austria,2002,-6.3765106804967
-38.050436129417,MED,Austria,2001,-6.40239354964942
-38.0016862979805,MED,Austria,2000,-6.43417251374313
-37.9296466377607,MED,Austria,1999,-6.40535468914138
-37.8692270681654,MED,Austria,1998,-6.39220583555672
-37.8383731007175,MED,Austria,1997,-6.42168175702722
-37.8049596683596,MED,Austria,1996,-6.41691980214339
-37.7679424272248,MED,Austria,1995,-6.42256367878629
-37.6990944897286,MED,Austria,1994,-6.47425033841469
-37.686215910253,MED,Austria,1993,-6.4074694283492
-32.8734922097282,HIGH,Portugal,2009,-13.8922102170489
-32.8603120048293,HIGH,Portugal,2008,-13.903271112683
-32.8156088938589,HIGH,Portugal,2006,-13.8894978185277
-32.8150474772939,HIGH,Portugal,2007,-13.8722770392732
-32.8092389112968,HIGH,Portugal,2019,-13.7602562593959
-32.8021787740486,HIGH,Portugal,2010,-13.8824741011815
-32.8016322906996,HIGH,Portugal,2011,-13.8668310375099
-32.7982144897665,HIGH,Portugal,2012,-13.8715710096669
-32.7833887545388,HIGH,Portugal,2018,-13.7117566309586
-32.7661954796269,HIGH,Portugal,2017,-13.6706834969193
-32.7498215461553,HIGH,Portugal,2013,-13.7933986005941
-32.7465059464703,HIGH,Portugal,2005,-13.8842258333933
-32.7347557272363,HIGH,Portugal,2016,-13.6505666029968
-32.7125560394778,HIGH,Portugal,2015,-13.6666675848663
-32.6955998688991,HIGH,Portugal,2003,-13.9246972565056
-32.6916338776485,HIGH,Portugal,2004,-13.8945904891283
-32.6877349466379,HIGH,Portugal,2014,-13.7156544141085
-32.6867887221575,HIGH,Portugal,2002,-13.8953357115742
-32.6284321110322,HIGH,Portugal,2001,-13.838927087745
-32.5614775049321,HIGH,Portugal,2000,-13.7635276080931
-32.4819276984866,HIGH,Portugal,1999,-13.7175661093581
-32.4449021775705,HIGH,Portugal,1998,-13.6920371824395
-32.4424294015842,HIGH,Portugal,1993,-13.6488866756574
-32.4273702614322,HIGH,Portugal,1995,-13.5911376265359
-32.4210040693831,HIGH,Portugal,1994,-13.6405352995594
-32.4019356474395,HIGH,Portugal,1997,-13.6411471558187
-32.3908538309581,HIGH,Portugal,1996,-13.5797164492556
-31.5102155858012,MED,Greece,2018,-2.82152673814963
-31.4970079932721,MED,Greece,2017,-2.87802926103117
-31.4870817858952,MED,Greece,2019,-2.7659556277695
-31.4482347130703,MED,Greece,2012,-3.08443244135012
-31.4200302244544,MED,Greece,2016,-2.90594382486089
-31.4133076544907,MED,Greece,2013,-3.04201562306496
-31.4035748266857,MED,Greece,2014,-3.04305272150223
-31.3886191422436,MED,Greece,2011,-3.12786418653905
-31.3886040523149,MED,Greece,2015,-2.98416970176472
-31.3473625775273,MED,Greece,2010,-3.16892126004283
-31.3366659861836,MED,Greece,2008,-3.01826410364084
-31.3349061696109,MED,Greece,2007,-3.11892490688203
-31.3265778498066,MED,Greece,2004,-3.14685204905957
-31.3115842139432,MED,Greece,2009,-3.00061638036603
-31.2913769052787,MED,Greece,1997,-3.37438404888735
-31.2807892037872,MED,Greece,2003,-3.14223068514009
-31.2763686622703,MED,Greece,2006,-3.16974250793777
-31.2674074419649,MED,Greece,1996,-3.43106606094259
-31.2586228865771,MED,Greece,1999,-3.23715891725858
-31.2403341505151,MED,Greece,2005,-3.17019269524305
-31.2097669142284,MED,Greece,1995,-3.48873703612974
-31.1921056385309,MED,Greece,1998,-3.3525237502558
-31.1798818028264,MED,Greece,1994,-3.47690404539388
-31.1669858463977,MED,Greece,2002,-3.05542323896097
-31.1611286205095,MED,Greece,1993,-3.5049104782532
-31.1497551377022,MED,Greece,2000,-3.14267931120609
-31.0918145372762,MED,Greece,2001,-3.01069997877206
-29.6598997357255,MED,Netherlands,2008,-11.8792125248626
-29.6487913272806,MED,Netherlands,2009,-11.9453123767184
-29.6412609063378,MED,Netherlands,2019,-11.8483023811167
-29.6197835022,MED,Netherlands,2018,-11.8302576011372
-29.6093010752574,MED,Netherlands,2007,-11.8525588029123
-29.5877260195687,MED,Netherlands,2017,-11.8113786964394
-29.5692359806008,MED,Netherlands,2012,-11.8830946234413
-29.5665832036938,MED,Netherlands,2006,-11.8326712475289
-29.5658994205395,MED,Netherlands,2010,-11.9238192588055
-29.5598221970879,MED,Netherlands,2011,-11.8787328835255
-29.5538395268264,MED,Netherlands,2005,-11.8296739905899
-29.5450573572832,MED,Netherlands,2004,-11.8373201261416
-29.5319564881,MED,Netherlands,2016,-11.7317637267762
-29.5224011936525,MED,Netherlands,2015,-11.8140443013827
-29.5194241346259,MED,Netherlands,2003,-11.8532223812071
-29.5187559298716,MED,Netherlands,2013,-11.8329905206172
-29.501589036816,MED,Netherlands,2014,-11.8073060902619
-29.4840938389106,MED,Netherlands,2002,-11.8500600921304
-29.420355600279,MED,Netherlands,2001,-11.811211154804
-29.393381687578,MED,Netherlands,2000,-11.8048202476677
-29.3719442085762,MED,Netherlands,1999,-11.7630352194313
-29.3269038960979,MED,Netherlands,1998,-11.7177321428342
-29.3211315149641,MED,Netherlands,1993,-11.6500109037321
-29.3105854887329,MED,Netherlands,1997,-11.7048305402255
-29.3007172357082,PRIM,Austria,2019,-9.34040852444453
-29.2898061786214,MED,Netherlands,1995,-11.6742468055568
-29.2897416864516,PRIM,Austria,2018,-9.3332144051329
-29.2887554339752,MED,Netherlands,1996,-11.661910476683
-29.2709980934795,MED,Netherlands,1994,-11.6804573300861
-29.2457244524122,PRIM,Austria,2017,-9.32949792386748
-29.2245263287144,PRIM,Austria,2008,-9.3360114911361
-29.2103483578534,PRIM,Austria,2009,-9.36238532585476
-29.2055669635137,PRIM,Austria,2016,-9.3173398810497
-29.20063299128,PRIM,Austria,2010,-9.39413540622299
-29.1982456652343,PRIM,Austria,2007,-9.30028792574618
-29.1637285867599,PRIM,Austria,2006,-9.27316979934302
-29.162618230681,PRIM,Austria,2004,-9.28134750974856
-29.1624641253584,PRIM,Austria,2005,-9.27137757375972
-29.158851462616,PRIM,Austria,2011,-9.3261186619626
-29.1575377522664,PRIM,Austria,2015,-9.32802525532221
-29.1570175944156,PRIM,Austria,2012,-9.33955717238947
-29.1317473630641,PRIM,Austria,2002,-9.25501294955709
-29.1276061559991,PRIM,Austria,2003,-9.29263681032851
-29.1231398231766,PRIM,Austria,2014,-9.34085587660187
-29.1229791414256,PRIM,Austria,2013,-9.34714164080059
-29.1117373336149,PRIM,Austria,2001,-9.27447952129423
-29.0997167331787,PRIM,Austria,2000,-9.28934143420405
-29.0557875615286,PRIM,Austria,1999,-9.24271701610672
-29.0238153968998,PRIM,Austria,1998,-9.2116381242684
-29.021296036431,PRIM,Austria,1997,-9.23055616258906
-29.0043552561258,PRIM,Austria,1996,-9.21396046059164
-28.9896337799475,PRIM,Austria,1995,-9.20618791274348
-28.946757733009,PRIM,Austria,1994,-9.24577915718942
-28.9315494281289,PRIM,Austria,1993,-9.17632092089188
-27.8021819641654,PRIM,Portugal,2009,4.16101832701431
-27.8016292456584,RES,Netherlands,2008,-10.5311988929484
-27.7902646623811,RES,Netherlands,2009,-10.5928472812753
-27.7902386252913,PRIM,Portugal,2008,4.13899143761588
-27.7763727497847,PRIM,Portugal,2006,4.01214870618424
-27.7650957762409,RES,Netherlands,2019,-10.4778089194533
-27.7597720765569,PRIM,Portugal,2007,4.08482274718781
-27.7563699356037,RES,Netherlands,2007,-10.5122231855442
-27.7552112498274,PRIM,Portugal,2010,4.06164047849301
-27.7469369207202,RES,Netherlands,2018,-10.4646019730642
-27.7426369420867,PRIM,Portugal,2011,4.13654624790942
-27.7305437242028,PRIM,Portugal,2012,4.07295616779047
-27.7198169752655,RES,Netherlands,2017,-10.4516718910777
-27.7194708641282,RES,Netherlands,2006,-10.4993896924724
-27.7171173326799,PRIM,Portugal,2005,3.99062991090082
-27.7163756571048,RES,Netherlands,2010,-10.5790993376472
-27.7121018326581,RES,Netherlands,2012,-10.5324181428735
-27.7102991549128,RES,Netherlands,2005,-10.5006013965268
-27.7060742577274,RES,Netherlands,2004,-10.5123224850752
-27.7057909045248,RES,Netherlands,2011,-10.5312476729361
-27.68958765197,PRIM,Portugal,2019,4.38212647145065
-27.684639527783,PRIM,Portugal,2003,3.92132904657279
-27.6846308781327,PRIM,Portugal,2013,4.00864716360766
-27.6827208498518,RES,Netherlands,2003,-10.5285471512155
-27.6815134237386,PRIM,Portugal,2002,3.92427262000126
-27.6745797464503,PRIM,Portugal,2004,3.91927703138495
-27.6728537312932,PRIM,Portugal,2018,4.33397903497627
-27.6691110749334,PRIM,Portugal,2017,4.25649809136667
-27.667804746551,RES,Netherlands,2016,-10.3765517789942
-27.662578429185,RES,Netherlands,2013,-10.4844612918637
-27.6624521884117,RES,Netherlands,2015,-10.4628549051431
-27.6495614031199,RES,Netherlands,2002,-10.5258348416665
-27.6479470328321,PRIM,Portugal,2016,4.20783793492626
-27.6450314717426,RES,Netherlands,2014,-10.4590469122411
-27.6371412835654,PRIM,Portugal,2015,4.13063496050129
-27.6342968529345,PRIM,Portugal,2001,3.91446018960741
-27.6215191369023,PRIM,Portugal,2014,4.05450425224462
-27.5898945371299,RES,Netherlands,2001,-10.4917549540161
-27.5877817696524,PRIM,Portugal,2000,3.86102423353137
-27.5704090221845,RES,Netherlands,2000,-10.4938850845603
-27.5545691401736,RES,Netherlands,1999,-10.4622826187251
-27.5508365800108,PRIM,Portugal,1993,3.3100649856815
-27.5305754431018,PRIM,Portugal,1994,3.29469102621117
-27.527594057112,RES,Netherlands,1993,-10.3896275097467
-27.5239225326841,PRIM,Portugal,1999,3.77515767290437
-27.5223934546583,PRIM,Portugal,1995,3.39493810524132
-27.5152379444925,RES,Netherlands,1998,-10.4264302251589
-27.5045665490116,RES,Netherlands,1997,-10.4223149291675
-27.5027077667212,PRIM,Portugal,1998,3.63914394754304
-27.4915543533024,RES,Netherlands,1995,-10.405222563856
-27.4859811470975,RES,Netherlands,1996,-10.3865245459415
-27.4780433709617,RES,Netherlands,1994,-10.4174829803236
-27.4753319168432,PRIM,Portugal,1997,3.54187985997457
-27.4733888645973,PRIM,Portugal,1996,3.48482747582554
-25.825996154791,HIGH,Germany,2004,0.105161509439172
-25.8197850540405,HIGH,Germany,2006,0.222915926048706
-25.8136342991043,HIGH,Germany,2008,0.334071141805155
-25.8093145589304,HIGH,Germany,2005,0.170965167155573
-25.8023387097736,HIGH,Germany,2007,0.297926251461203
-25.8016691815357,HIGH,Germany,2010,0.295135555792405
-25.7957482038421,HIGH,Germany,2009,0.348992303373069
-25.7877361404575,HIGH,Germany,2003,0.0445248778530898
-25.7857492347557,HIGH,Germany,2019,0.593111842586207
-25.7788453071514,HIGH,Germany,2002,0.0693967809223635
-25.7559488320558,HIGH,Germany,2001,0.0746162150605061
-25.7401611123763,HIGH,Germany,2000,-0.00424785149437845
-25.7392209936303,HIGH,Germany,2018,0.561970860021491
-25.7288903881594,HIGH,Germany,2011,0.382591929562479
-25.6985467400382,HIGH,Germany,2017,0.53273345384606
-25.6822449155443,HIGH,Germany,2012,0.421706853235877
-25.6759023535035,HIGH,Germany,1999,-0.0739995956793162
-25.657584615839,HIGH,Germany,2016,0.506904065672419
-25.6337062573731,HIGH,Germany,1998,-0.147608301741994
-25.6326586653723,HIGH,Germany,1997,-0.221131681323263
-25.6285836690455,HIGH,Germany,2015,0.462693740490883
-25.6260157493794,HIGH,Germany,2013,0.41929744376921
-25.6196674919752,HIGH,Germany,2014,0.442119989955308
-25.6183084612233,HIGH,Germany,1996,-0.254626365921648
-25.5907257229797,HIGH,Germany,1995,-0.309326033605334
-25.5743181989254,HIGH,Austria,2019,-3.02956575625766
-25.5699756442278,HIGH,Austria,2018,-3.04797254976791
-25.5673169935128,HIGH,Germany,1994,-0.36910163961431
-25.5358385414986,HIGH,Austria,2017,-3.06811556079711
-25.5337047081714,HIGH,Austria,2008,-3.14573409405048
-25.5267593088109,HIGH,Austria,2010,-3.22936257700823
-25.5187417356008,HIGH,Austria,2009,-3.15661925342454
-25.5181039033877,HIGH,Austria,2007,-3.14910607106697
-25.5100443052282,HIGH,Austria,2004,-3.21897670722679
-25.505783630046,HIGH,Germany,1993,-0.307977964815717
-25.5031690126352,HIGH,Austria,2016,-3.07700208729849
-25.5009704946335,HIGH,Austria,2005,-3.18017993542082
-25.4951571174107,HIGH,Austria,2006,-3.15826398521374
-25.4875802336704,HIGH,Austria,2002,-3.2201518410491
-25.4793693038946,HIGH,Austria,2003,-3.24027649296925
-25.4786788261088,HIGH,Austria,2000,-3.30339934844887
-25.4761993806025,HIGH,Austria,2011,-3.14189822925821
-25.4757591443096,HIGH,Austria,2001,-3.25307036109636
-25.468359608544,HIGH,Austria,2012,-3.12456057351127
-25.4635384040666,HIGH,Austria,2015,-3.09847055547341
-25.4461841065712,HIGH,Austria,1999,-3.29410695531347
-25.4364474272991,HIGH,Austria,2013,-3.12490036772547
-25.4359038072144,HIGH,Austria,2014,-3.11834226852599
-25.4347896968029,HIGH,Austria,1997,-3.34167183166168
-25.4257834409228,HIGH,Austria,1998,-3.30061889385042
-25.4245494670982,HIGH,Austria,1996,-3.34988591390218
-25.4188971985247,HIGH,Austria,1995,-3.3702412780055
-25.3865856900899,HIGH,Austria,1994,-3.43519090116823
-25.3704297270606,HIGH,Austria,1993,-3.37134575474949
-24.5835927660115,RES,Portugal,2009,0.424278385363326
-24.578139899713,RES,Portugal,2006,0.306783905260215
-24.5724344241963,RES,Portugal,2008,0.404521287586883
-24.5520715541039,RES,Portugal,2010,0.34748544501665
-24.5513596524222,RES,Portugal,2007,0.367979976128593
-24.5318635927726,RES,Portugal,2011,0.410124748129457
-24.5251343772243,RES,Portugal,2005,0.290810388429951
-24.5142643809867,RES,Portugal,2012,0.358715732934994
-24.5048343744983,RES,Portugal,2002,0.235888460090326
-24.504352374102,RES,Portugal,2003,0.227476773905667
-24.4904250701797,RES,Portugal,2004,0.232081130844979
-24.4699255689964,RES,Portugal,2013,0.32389818434173
-24.4646880107429,RES,Portugal,2001,0.239782766842656
-24.4463079562574,RES,Portugal,1993,-0.200176514157758
-24.4403180463485,RES,Portugal,2019,0.626932987824858
-24.4341638891682,RES,Portugal,2017,0.545847926013974
-24.4311452017197,RES,Portugal,2000,0.213013759418471
-24.4293698925756,RES,Portugal,2018,0.598790003563403
-24.4267856947495,RES,Portugal,1994,-0.21063969499195
-24.4195214930596,RES,Portugal,2016,0.511423558509196
-24.4159470914287,RES,Portugal,2015,0.446867754397238
-24.4093704678886,RES,Portugal,1995,-0.120917658946257
-24.4061632049716,RES,Portugal,2014,0.376355410558709
-24.3772442388436,RES,Portugal,1999,0.154433574391615
-24.3660640246322,RES,Portugal,1998,0.0518566871881436
-24.3524400650485,RES,Portugal,1996,-0.0472699944564399
-24.3485830525321,RES,Portugal,1997,-0.0147417831662331
-24.1657044347663,PRIM,Germany,2004,-17.7658585522603
-24.1509275459114,PRIM,Germany,2006,-17.6912767446152
-24.1442993323545,PRIM,Germany,2005,-17.7266381622763
-24.134817051144,PRIM,Germany,2008,-17.7320882884406
-24.1303611295365,PRIM,Germany,2003,-17.8424822067291
-24.1303540321577,PRIM,Germany,2010,-17.6593646651963
-24.1284490600969,PRIM,Germany,2007,-17.7014924203054
-24.1240314420345,PRIM,Germany,2002,-17.822120066649
-24.1168626762793,PRIM,Germany,2009,-17.7389048879379
-24.1051212828437,PRIM,Germany,2001,-17.778956947298
-24.0967566822047,PRIM,Germany,2000,-17.7924938916021
-24.0923818287171,PRIM,Germany,2019,-17.7776328447575
-24.0544162699501,PRIM,Germany,2011,-17.6650868242902
-24.0493549300546,PRIM,Germany,2018,-17.7865545928269
-24.0384113412111,PRIM,Germany,1999,-17.8197014060985
-24.0132031175795,PRIM,Germany,2017,-17.755606940112
-24.0070559313955,PRIM,Germany,1997,-17.8810429521896
-24.0060563590512,PRIM,Germany,2012,-17.7135806857418
-24.0021516648336,PRIM,Germany,1998,-17.8479389362139
-23.9963615600798,PRIM,Germany,1996,-17.8962750398455
-23.9755810025743,PRIM,Germany,2016,-17.7312503526464
-23.9734575628952,PRIM,Germany,1995,-17.9161066798154
-23.9551390677573,PRIM,Germany,1994,-17.9220952120376
-23.9512368339622,PRIM,Germany,2013,-17.7254933002177
-23.9507692204493,PRIM,Germany,2015,-17.7417626141639
-23.9447022582534,PRIM,Germany,2014,-17.7126063928997
-23.9215667125168,RES,Spain,1993,-3.45810402188108
-23.8936252670156,PRIM,Germany,1993,-17.8833087962838
-23.8735066837451,RES,Spain,2009,-2.97942364208289
-23.8589656290103,RES,Spain,2008,-2.91160999995286
-23.8551881498977,RES,Spain,2019,-3.00001029807732
-23.8475666106425,RES,Spain,2007,-2.94603747722371
-23.8437468780494,RES,Spain,2010,-3.13309822504715
-23.8410405561297,RES,Spain,1994,-3.49868980553529
-23.8334317505172,RES,Spain,2011,-3.07501333648303
-23.819750682111,RES,Spain,2018,-3.00992503370091
-23.8110933446569,RES,Spain,2012,-3.07060282149083
-23.803078308667,RES,Spain,2006,-2.97415723749001
-23.7950577976957,RES,Spain,2017,-3.03853488952204
-23.7924350709339,RES,Spain,2013,-3.09276796346265
-23.7898453176829,RES,Spain,2016,-3.02686443117206
-23.7726515959704,RES,Spain,1995,-3.42006705910249
-23.7696570279978,RES,Spain,2015,-3.02878549415346
-23.769323970994,RES,Spain,2005,-2.99611181889585
-23.7593933115173,RES,Spain,2014,-3.07705367020363
-23.7552330739514,RES,Spain,1996,-3.34945894776317
-23.7465245846643,RES,Spain,2003,-3.07098061829863
-23.7413484772336,RES,Spain,2004,-3.04953645070908
-23.7317252602005,RES,Spain,2002,-3.07304540851999
-23.7125008475679,RES,Spain,1997,-3.31212210525739
-23.7096248005113,RES,Spain,2001,-3.06019336811406
-23.6921280138311,RES,Spain,2000,-3.08697933810186
-23.6807511339849,RES,Spain,1999,-3.15976871035619
-23.6686072391095,RES,Spain,1998,-3.23683856988984
-22.4423351457771,LOW,Germany,2004,-12.9742765646835
-22.4186670386038,LOW,Germany,2006,-12.8881193072455
-22.416027082019,LOW,Germany,2005,-12.9279286628732
-22.4100193608521,LOW,Germany,2003,-13.0466137749194
-22.4063481218444,LOW,Germany,2002,-13.0250424761548
-22.3955425132412,LOW,Germany,2010,-12.8453999582118
-22.3922184149734,LOW,Germany,2008,-12.8881854887241
-22.3915757261104,LOW,Germany,2001,-12.9920528263641
-22.3909652308293,LOW,Germany,2007,-12.8754841680217
-22.390916262604,LOW,Germany,2000,-13.0231052936319
-22.3741931664372,LOW,Germany,2009,-12.8891737547512
-22.338709001228,LOW,Germany,1999,-13.061719776726
-22.3346802469138,LOW,Germany,2019,-12.8520645762231
-22.3204416878409,MED,Germany,2004,-22.1225218473745
-22.3196935275218,LOW,Germany,1997,-13.1460635019096
-22.3163257671038,LOW,Germany,2011,-12.8261390677563
-22.3127938809251,LOW,Germany,1996,-13.166192161236
-22.3086112802258,LOW,Germany,1998,-13.1021222369166
-22.2961447071272,MED,Germany,2006,-22.058464817844
-22.2952877132234,LOW,Germany,2018,-12.8669437505289
-22.2947463788701,LOW,Germany,1995,-13.1953726247738
-22.2937868389124,MED,Germany,2005,-22.0897820246103
-22.2883400386333,MED,Germany,2003,-22.2030428773458
-22.2848568309905,MED,Germany,2002,-22.1837801439485
-22.2817115055262,LOW,Germany,1994,-13.2157825595254
-22.2728397493825,MED,Germany,2010,-22.0363790619595
-22.2703770981809,MED,Germany,2001,-22.1313669728334
-22.2702626170035,MED,Germany,2000,-22.1289782299241
-22.2689648703531,MED,Germany,2008,-22.1363233797614
-22.2680734551602,MED,Germany,2007,-22.0894572029505
-22.2661862832235,LOW,Germany,2012,-12.8511432416965
-22.2638301578106,LOW,Germany,2017,-12.8521329295731
-22.2509346089407,MED,Germany,2009,-22.1484392909613
-22.2296749451578,LOW,Germany,2016,-12.8412322173777
-22.2202180107339,LOW,Germany,1993,-13.1710070727661
-22.2184895003894,MED,Germany,1999,-22.1458141549275
-22.2128299540955,LOW,Germany,2013,-12.8605078546711
