"";"reporter";"year";"sum";"qt";"tech"
"1";"Austria";1988;10830008213;15443378380;"PRIM"
"2";"Austria";1989;11651382472;15800862650;"PRIM"
"3";"Austria";1990;15539442796;17407173375;"PRIM"
"4";"Austria";1991;15620636455;18041834658;"PRIM"
"5";"Austria";1992;16293023826;19195196168;"PRIM"
"6";"Austria";1993;14573529354;18491151607;"PRIM"
"7";"Austria";1994;16629409948;19088163190;"PRIM"
"8";"Austria";1995;19731196671;20380397041;"PRIM"
"9";"Austria";1996;19636773332;21728584199;"PRIM"
"10";"Austria";1997;18250520321;17905729456;"PRIM"
"11";"Austria";1998;18760875766;17116221767;"PRIM"
"12";"Austria";1999;18471114539;16539780137;"PRIM"
"13";"Austria";2000;18947798195;16251429281;"PRIM"
"14";"Austria";2001;19894892152;17362635727;"PRIM"
"15";"Austria";2002;20984180778;18266904580;"PRIM"
"16";"Austria";2003;28068542126;23896193222;"PRIM"
"17";"Austria";2004;32521376698;23710136936;"PRIM"
"18";"Austria";2005;37658300385;25954997009;"PRIM"
"19";"Austria";2006;44492987910;27391590559;"PRIM"
"20";"Austria";2007;51887267337;29400267343;"PRIM"
"21";"Austria";2008;60033783113;28173319969;"PRIM"
"22";"Austria";2009;46109217379;27828608302;"PRIM"
"23";"Austria";2010;52360114946;27057850692;"PRIM"
"24";"Austria";2011;65221061751;29089906460;"PRIM"
"25";"Austria";2012;62051666573,984;29270024569,621;"PRIM"
"26";"Austria";2013;61388207352,003;27607795131,695;"PRIM"
"27";"Austria";2014;60182075607,731;20621794352,547;"PRIM"
"28";"Austria";2015;51366505661,825;26433834501,809;"PRIM"
"29";"Austria";2016;49733472661,381;30215747252,513;"PRIM"
"30";"Austria";2017;55656351239,758;30725213252,119;"PRIM"
"31";"Austria";2018;62980873237,17;31959722707,425;"PRIM"
"32";"Austria";2019;59808982563,415;32168421891,904;"PRIM"
"33";"Austria";2020;54134699678,59;31520519958,804;"PRIM"
"34";"Austria";2021;66634993638,444;20608717228,155;"PRIM"
"35";"Belgium";1999;47537303114;96806482575;"PRIM"
"36";"Belgium";2000;53556262056;96882254294;"PRIM"
"37";"Belgium";2001;56375569675;102514014395;"PRIM"
"38";"Belgium";2002;71357609957;103391559721;"PRIM"
"39";"Belgium";2003;87769246979;110020942279;"PRIM"
"40";"Belgium";2004;105010444185;118615029538;"PRIM"
"41";"Belgium";2005;123217036842;137557977049;"PRIM"
"42";"Belgium";2006;139183384900;149779267016;"PRIM"
"43";"Belgium";2007;154687837548;147102060180;"PRIM"
"44";"Belgium";2008;185610809091;156567496049;"PRIM"
"45";"Belgium";2009;140343010165;103485140602;"PRIM"
"46";"Belgium";2010;104469287393,741;109605298633,117;"PRIM"
"47";"Belgium";2011;128563083414,257;54355733721,774;"PRIM"
"48";"Belgium";2012;125357518928,888;101788403835,888;"PRIM"
"49";"Belgium";2013;129726254067,398;97496273589,725;"PRIM"
"50";"Belgium";2014;125714969571,939;97041229212,098;"PRIM"
"51";"Belgium";2015;94976752587,4671;68931121673,873;"PRIM"
"52";"Belgium";2016;95619961576,13;103405343834,158;"PRIM"
"53";"Belgium";2017;112268902151,609;46198853099,499;"PRIM"
"54";"Belgium";2018;129449019429,081;64652989524,513;"PRIM"
"55";"Belgium";2019;117707362233,235;58046556056,762;"PRIM"
"56";"Belgium";2020;107105198018,11;59809931170,538;"PRIM"
"57";"Belgium";2021;167595376712,959;61106752993,769;"PRIM"
"58";"Finland";1988;7100859699;18084313841;"PRIM"
"59";"Finland";1989;8526449810;19079937060;"PRIM"
"60";"Finland";1990;9648866440;19539350579;"PRIM"
"61";"Finland";1991;7899456533;19224375393;"PRIM"
"62";"Finland";1992;7520755395;17840321410;"PRIM"
"63";"Finland";1993;6383886477;18880210013;"PRIM"
"64";"Finland";1994;8264857752;23173036547;"PRIM"
"65";"Finland";1995;10060381984;19235547256;"PRIM"
"66";"Finland";1996;10487401983;20550050592;"PRIM"
"67";"Finland";1997;10419595148;23327444714;"PRIM"
"68";"Finland";1998;10613030197;22017413144;"PRIM"
"69";"Finland";1999;10057379686;18547837621;"PRIM"
"70";"Finland";2000;11098083094;24519544207;"PRIM"
"71";"Finland";2001;11146913650;25087524172;"PRIM"
"72";"Finland";2002;11289236438;25191565131;"PRIM"
"73";"Finland";2003;13919273640;30154164823;"PRIM"
"74";"Finland";2004;16917091318;27902007514;"PRIM"
"75";"Finland";2005;19379008806;23135524905;"PRIM"
"76";"Finland";2006;23599911304;28565206286;"PRIM"
"77";"Finland";2007;26653560536;31902131177;"PRIM"
"78";"Finland";2008;32984430879;31757152679;"PRIM"
"79";"Finland";2009;20207381532;24241138585;"PRIM"
"80";"Finland";2010;25806515484;28053308480;"PRIM"
"81";"Finland";2011;32296518094;29349853952;"PRIM"
"82";"Finland";2012;29628811788;4665256649;"PRIM"
"83";"Finland";2013;30145079997;25514085281;"PRIM"
"84";"Finland";2014;26609583861;23251704759;"PRIM"
"85";"Finland";2015;19004557763;20379201941;"PRIM"
"86";"Finland";2016;18960005640;22068032371;"PRIM"
"87";"Finland";2017;21661019844,844;13177102977,035;"PRIM"
"88";"Finland";2018;25029691175,886;15558767371,858;"PRIM"
"89";"Finland";2019;23261056221,719;17550214,23;"PRIM"
"90";"Finland";2020;20086907794,193;16696025815,579;"PRIM"
"91";"Finland";2021;24731468474,842;13469837170,746;"PRIM"
"92";"France";1988;58108432534;124000970700;"PRIM"
"93";"France";1989;63913184407;132482199028;"PRIM"
"94";"France";1990;78243721169;140875860061;"PRIM"
"95";"France";1991;77773101778;149202678059;"PRIM"
"96";"France";1992;77922650541;144799798939;"PRIM"
"97";"France";1993;65148091689;133278222402;"PRIM"
"98";"France";1994;73964411178;137567319617;"PRIM"
"99";"France";1995;88700221354;135741926724;"PRIM"
"100";"France";1996;91590121910;147577094874;"PRIM"
"101";"France";1997;90966347735;151037849031;"PRIM"
"102";"France";1998;94015582418;157206511428;"PRIM"
"103";"France";1999;94445384630;154718653983;"PRIM"
"104";"France";2000;105951424844;144202803564;"PRIM"
"105";"France";2001;105330297391;155530709093;"PRIM"
"106";"France";2002;105442265167;153320048757;"PRIM"
"107";"France";2003;125361044568;159066508503;"PRIM"
"108";"France";2004;150461987728;169434378648;"PRIM"
"109";"France";2005;172531605477;181807637480;"PRIM"
"110";"France";2006;199122448832;194348580780;"PRIM"
"111";"France";2007;226506969346;202909440097;"PRIM"
"112";"France";2008;274670512011;210351685290;"PRIM"
"113";"France";2009;199768808215;144708235862;"PRIM"
"114";"France";2010;214635659274;148175125888;"PRIM"
"115";"France";2011;264546640592;159549410064;"PRIM"
"116";"France";2012;250166300817;139764856963;"PRIM"
"117";"France";2013;252169180409;139886836700;"PRIM"
"118";"France";2014;237092980325;125891645937;"PRIM"
"119";"France";2015;186043770922;122601472093;"PRIM"
"120";"France";2016;175140661461;124058963232;"PRIM"
"121";"France";2017;206057983268,32;60123879922,576;"PRIM"
"122";"France";2018;224475785149,823;54542233178,001;"PRIM"
"123";"France";2019;211749595527,708;51226180291,423;"PRIM"
"124";"France";2020;175264433267,272;60298221596,866;"PRIM"
"125";"France";2021;234805697356,479;74616403704,047;"PRIM"
"126";"Germany";1991;116785524584;190810697153;"PRIM"
"127";"Germany";1992;122212117024;207766809933;"PRIM"
"128";"Germany";1993;100629595144;201629950928;"PRIM"
"129";"Germany";1994;114234064680;218877911977;"PRIM"
"130";"Germany";1995;136805409440;215556188112;"PRIM"
"131";"Germany";1996;139104215488;235271590148;"PRIM"
"132";"Germany";1997;136141701032;231075622860;"PRIM"
"133";"Germany";1998;142653483268;236688601226;"PRIM"
"134";"Germany";1999;144999534271;234874865968;"PRIM"
"135";"Germany";2000;158617628000;239302734601;"PRIM"
"136";"Germany";2001;166978718000;241016142429;"PRIM"
"137";"Germany";2002;176527318000;250248803338;"PRIM"
"138";"Germany";2003;209277744000;256695704494;"PRIM"
"139";"Germany";2004;245666716000;267532381948;"PRIM"
"140";"Germany";2005;292282531000;269380443837;"PRIM"
"141";"Germany";2006;356796830000;276827860373;"PRIM"
"142";"Germany";2007;384859679000;267630910832;"PRIM"
"143";"Germany";2008;476942869584,792;245051755257,26;"PRIM"
"144";"Germany";2009;355136696324,773;237584432699,839;"PRIM"
"145";"Germany";2010;393688512355,015;247762318146,93;"PRIM"
"146";"Germany";2011;491105629880,804;254699593103,788;"PRIM"
"147";"Germany";2012;454803286786,699;253185438251,473;"PRIM"
"148";"Germany";2013;460831467479,089;259747820402,554;"PRIM"
"149";"Germany";2014;450553817174,795;262185836881,247;"PRIM"
"150";"Germany";2015;374015652591,214;279218030644,315;"PRIM"
"151";"Germany";2016;352233136143,239;272582674637,101;"PRIM"
"152";"Germany";2017;391265348181,58;243929748886,32;"PRIM"
"153";"Germany";2018;447069119831,706;270410868314,913;"PRIM"
"154";"Germany";2019;423883209560,556;280026031890,273;"PRIM"
"155";"Germany";2020;389959828683,437;265169177396,584;"PRIM"
"156";"Germany";2021;525172311635,996;271833645171,286;"PRIM"
"157";"Greece";1988;3702424424;6193431467;"PRIM"
"158";"Greece";1989;4892436517;9484408741;"PRIM"
"159";"Greece";1990;6060916558;10972131603;"PRIM"
"160";"Greece";1991;6422577866;13590876043;"PRIM"
"161";"Greece";1992;7249038845;16287107334;"PRIM"
"162";"Greece";1993;6718915463;15716317964;"PRIM"
"163";"Greece";1994;6748417211;16432780302;"PRIM"
"164";"Greece";1995;8034688778;14597708986;"PRIM"
"165";"Greece";1996;9377221417;21770773058;"PRIM"
"166";"Greece";1997;8915537561;15179084944;"PRIM"
"167";"Greece";1998;9378437186;21297891581;"PRIM"
"168";"Greece";1999;9165392318;15331832593;"PRIM"
"169";"Greece";2000;10442467166;24227393293;"PRIM"
"170";"Greece";2001;10593194068;25745667319;"PRIM"
"171";"Greece";2002;10341765173;23101525967;"PRIM"
"172";"Greece";2003;14621974719;24980999188;"PRIM"
"173";"Greece";2004;17721163357;24589201796;"PRIM"
"174";"Greece";2005;20892946725;24941896460;"PRIM"
"175";"Greece";2006;25105327293;24623868345;"PRIM"
"176";"Greece";2007;28933404366;24470360308;"PRIM"
"177";"Greece";2008;38421653179;26478319825;"PRIM"
"178";"Greece";2009;26666496530;22966966255;"PRIM"
"179";"Greece";2010;28215312658;25633454812;"PRIM"
"180";"Greece";2011;30360301071;22528989874;"PRIM"
"181";"Greece";2012;32357549767;26277884846;"PRIM"
"182";"Greece";2013;31923731165;25614036845;"PRIM"
"183";"Greece";2014;30005332856;25319191259;"PRIM"
"184";"Greece";2015;20922528215;26890763705;"PRIM"
"185";"Greece";2016;19968408069;29020855714;"PRIM"
"186";"Greece";2017;23922023606,651;1899826939,92;"PRIM"
"187";"Greece";2018;29714993723,102;3001702072,497;"PRIM"
"188";"Greece";2019;27029894456,121;5448234695,578;"PRIM"
"189";"Greece";2020;21771137169,81;28669685355,901;"PRIM"
"190";"Greece";2021;35146869450,864;7420639853,238;"PRIM"
"191";"Ireland";1988;5181622960;5693248457;"PRIM"
"192";"Ireland";1989;5872102142;5850852405;"PRIM"
"193";"Ireland";1990;6785401278;6295687843;"PRIM"
"194";"Ireland";1991;6620433468;6045957294;"PRIM"
"195";"Ireland";1992;6960121191;6103939236;"PRIM"
"196";"Ireland";1993;6538940444;5517543769;"PRIM"
"197";"Ireland";1994;7964620292;8069199591;"PRIM"
"198";"Ireland";1995;10875231146;5892496607;"PRIM"
"199";"Ireland";1996;12016656388;6773516841;"PRIM"
"200";"Ireland";1997;14008081961;8605654875;"PRIM"
"201";"Ireland";1998;16409554297;9235907223;"PRIM"
"202";"Ireland";1999;16266880879;7521528380;"PRIM"
"203";"Ireland";2000;18428511564,001;7767905443,649;"PRIM"
"204";"Ireland";2001;18497210151,09;6581923763,758;"PRIM"
"205";"Ireland";2002;16392739398,748;7779169303,161;"PRIM"
"206";"Ireland";2003;19259383600,229;7972373841,199;"PRIM"
"207";"Ireland";2004;21280908334,624;9656547868,942;"PRIM"
"208";"Ireland";2005;25039438149,341;10770284993,178;"PRIM"
"209";"Ireland";2006;28405454189,004;10453313609,883;"PRIM"
"210";"Ireland";2007;31730074488,231;12915249373,378;"PRIM"
"211";"Ireland";2008;30741334044,065;12344346419,082;"PRIM"
"212";"Ireland";2009;20630016554,211;10823746678,516;"PRIM"
"213";"Ireland";2010;20540345399,703;11193725855,785;"PRIM"
"214";"Ireland";2011;24833763564,295;8594328970,955;"PRIM"
"215";"Ireland";2012;23239169782,449;11094779347,915;"PRIM"
"216";"Ireland";2013;26097342312,651;11771527815,802;"PRIM"
"217";"Ireland";2014;26443774165,429;6637586766,856;"PRIM"
"218";"Ireland";2015;24596869640,943;12388896847,575;"PRIM"
"219";"Ireland";2016;22170909166,273;10602199745,952;"PRIM"
"220";"Ireland";2017;26475726656,678;7545146135,726;"PRIM"
"221";"Ireland";2018;33904065799,26;6152980706,398;"PRIM"
"222";"Ireland";2019;27916903380,5;6240092831,306;"PRIM"
"223";"Ireland";2020;30002224913,324;6743361738,345;"PRIM"
"224";"Ireland";2021;36789156203,711;6598443004,563;"PRIM"
"225";"Italy";1988;44862603300;96082076345;"PRIM"
"226";"Italy";1989;49070149338;103340603478;"PRIM"
"227";"Italy";1990;58146481288;107774730515;"PRIM"
"228";"Italy";1991;56537557542;109128182951;"PRIM"
"229";"Italy";1992;56491774328;109551893031;"PRIM"
"230";"Italy";1993;45852503522;104614391898;"PRIM"
"231";"Italy";1994;51617612298;108162162796;"PRIM"
"232";"Italy";1995;63357008650;104486174870;"PRIM"
"233";"Italy";1996;66642311275;109229843044;"PRIM"
"234";"Italy";1997;65456618656;114267304001;"PRIM"
"235";"Italy";1998;64993644154;123535118208;"PRIM"
"236";"Italy";1999;69527406859;123578338418;"PRIM"
"237";"Italy";2000;79077229863;129521252064;"PRIM"
"238";"Italy";2001;75877725005;132741205947;"PRIM"
"239";"Italy";2002;78221171061;129023998964;"PRIM"
"240";"Italy";2003;92619375837;134473212077;"PRIM"
"241";"Italy";2004;113108447613;142658707592;"PRIM"
"242";"Italy";2005;128230322655;143240164755;"PRIM"
"243";"Italy";2006;150055366417;142068442733;"PRIM"
"244";"Italy";2007;176039641724;144021751272;"PRIM"
"245";"Italy";2008;193773745404;136409907069;"PRIM"
"246";"Italy";2009;184965167543;170036997260;"PRIM"
"247";"Italy";2010;217373059053;181537558648;"PRIM"
"248";"Italy";2011;254385164081;170226932448;"PRIM"
"249";"Italy";2012;241779810908;165212337494;"PRIM"
"250";"Italy";2013;224477028754;145073095393;"PRIM"
"251";"Italy";2014;205180513505;134824451362;"PRIM"
"252";"Italy";2015;167555057591,378;123120425395,852;"PRIM"
"253";"Italy";2016;156094442599,856;64999106285,248;"PRIM"
"254";"Italy";2017;179291430686,022;85867178641,895;"PRIM"
"255";"Italy";2018;206843446983,433;150208175389,054;"PRIM"
"256";"Italy";2019;190968286251,704;146273659387,379;"PRIM"
"257";"Italy";2020;160314032257,905;125886990596,769;"PRIM"
"258";"Italy";2021;234622072122,613;73046803723,712;"PRIM"
"259";"Netherlands";1988;34617043187;113023961640;"PRIM"
"260";"Netherlands";1989;36608063072;112962067091;"PRIM"
"261";"Netherlands";1990;44484900326;118411692397;"PRIM"
"262";"Netherlands";1991;43659922244;117250774312;"PRIM"
"263";"Netherlands";1992;46409861233;122890040455;"PRIM"
"264";"Netherlands";1993;39833179131;113601055023;"PRIM"
"265";"Netherlands";1994;46447159861;120142863769;"PRIM"
"266";"Netherlands";1995;56735975792;126380449998;"PRIM"
"267";"Netherlands";1996;59984557931;127306254737;"PRIM"
"268";"Netherlands";1997;61114084084;127212463852;"PRIM"
"269";"Netherlands";1998;61826821738;128762858245;"PRIM"
"270";"Netherlands";1999;66580492121;121775699201;"PRIM"
"271";"Netherlands";2000;70482197438;129864222792;"PRIM"
"272";"Netherlands";2001;68999465947;142325211730;"PRIM"
"273";"Netherlands";2002;69238284572;133646203230;"PRIM"
"274";"Netherlands";2003;85322126054;135301068597;"PRIM"
"275";"Netherlands";2004;103037546958;130674734083;"PRIM"
"276";"Netherlands";2005;117983750880;139888367361;"PRIM"
"277";"Netherlands";2006;146329119184;161999256788;"PRIM"
"278";"Netherlands";2007;146534184580;132269846694;"PRIM"
"279";"Netherlands";2008;167128683038;126877091354;"PRIM"
"280";"Netherlands";2009;122627915918;51057114490;"PRIM"
"281";"Netherlands";2010;143726845931;125906333116;"PRIM"
"282";"Netherlands";2011;187676176249,935;74624621592,058;"PRIM"
"283";"Netherlands";2012;185802042120,895;63943530974,393;"PRIM"
"284";"Netherlands";2013;188368457472,833;66900088087,101;"PRIM"
"285";"Netherlands";2014;185631016025,274;42815282038,288;"PRIM"
"286";"Netherlands";2015;137222962428,302;128319361504,585;"PRIM"
"287";"Netherlands";2016;132508092708,797;125880238092,241;"PRIM"
"288";"Netherlands";2017;146408664857,573;124972171897,667;"PRIM"
"289";"Netherlands";2018;170289271451,841;129316059427,191;"PRIM"
"290";"Netherlands";2019;168373737915,326;128146594960,186;"PRIM"
"291";"Netherlands";2020;156429331100,951;122693199508,359;"PRIM"
"292";"Netherlands";2021;206807223633,756;132301125332,222;"PRIM"
"293";"Portugal";1988;6466593278;13709794191;"PRIM"
"294";"Portugal";1989;7106134870;15769683532;"PRIM"
"295";"Portugal";1990;9130204815;17879666152;"PRIM"
"296";"Portugal";1991;8584194668;16522867727;"PRIM"
"297";"Portugal";1992;9076317508;18356467056;"PRIM"
"298";"Portugal";1993;7145621753;18248443116;"PRIM"
"299";"Portugal";1994;8040742670;21436486859;"PRIM"
"300";"Portugal";1995;10111591093;22723869408;"PRIM"
"301";"Portugal";1996;10386110904;19371794655;"PRIM"
"302";"Portugal";1997;10566910919;22757343435;"PRIM"
"303";"Portugal";1998;10583023313;22564371543;"PRIM"
"304";"Portugal";1999;11854403736;25296123914;"PRIM"
"305";"Portugal";2000;12918214810;24609991170;"PRIM"
"306";"Portugal";2001;12809128507;25097092566;"PRIM"
"307";"Portugal";2002;12782626534;25753015281;"PRIM"
"308";"Portugal";2003;15317520127;25526171628;"PRIM"
"309";"Portugal";2004;19024463024;26634454362;"PRIM"
"310";"Portugal";2005;21695775868;27144956359;"PRIM"
"311";"Portugal";2006;25100767837;27515275333;"PRIM"
"312";"Portugal";2007;28558937628;26591911129;"PRIM"
"313";"Portugal";2008;35563706443;25414225717;"PRIM"
"314";"Portugal";2009;25783688563;23483969886;"PRIM"
"315";"Portugal";2010;27989248322;23955820814;"PRIM"
"316";"Portugal";2011;32003940851;22683591705;"PRIM"
"317";"Portugal";2012;30375726636;23973088725;"PRIM"
"318";"Portugal";2013;31814858525;23798213802;"PRIM"
"319";"Portugal";2014;31029757268;23823334425;"PRIM"
"320";"Portugal";2015;24796794127,706;26913640552,165;"PRIM"
"321";"Portugal";2016;22808959433,929;21898435033,975;"PRIM"
"322";"Portugal";2017;27490477376,619;28005801293,655;"PRIM"
"323";"Portugal";2018;33613088331,388;28543020136,612;"PRIM"
"324";"Portugal";2019;29050740096,657;23128303615,579;"PRIM"
"325";"Portugal";2020;25606123585,527;19609204261,82;"PRIM"
"326";"Portugal";2021;33208926550,345;16560317200,049;"PRIM"
"327";"Spain";1988;23763201549;64592016759;"PRIM"
"328";"Spain";1989;27411585995;71867730885;"PRIM"
"329";"Spain";1990;32672722986;71759946032;"PRIM"
"330";"Spain";1991;33996133503;77546728117;"PRIM"
"331";"Spain";1992;34359799213;86046587953;"PRIM"
"332";"Spain";1993;27832106549;76239715675;"PRIM"
"333";"Spain";1994;31978796082;80164715778;"PRIM"
"334";"Spain";1995;39913813674;81007788302;"PRIM"
"335";"Spain";1996;42990137647;83713553042;"PRIM"
"336";"Spain";1997;44258349490;86802126214;"PRIM"
"337";"Spain";1998;44616440243;97859210189;"PRIM"
"338";"Spain";1999;47629148089;104301591287;"PRIM"
"339";"Spain";2000;54566851862,921;82264077425,613;"PRIM"
"340";"Spain";2001;55070094594,072;95405706328,342;"PRIM"
"341";"Spain";2002;58198558043,905;25734981269,884;"PRIM"
"342";"Spain";2003;71940567268,088;7642165137,383;"PRIM"
"343";"Spain";2004;87976724829,426;70345531176,671;"PRIM"
"344";"Spain";2005;104339154925,504;7383368230,104;"PRIM"
"345";"Spain";2006;120670071962,249;31259972419,925;"PRIM"
"346";"Spain";2007;140318372564,041;61784846374,405;"PRIM"
"347";"Spain";2008;169645173277,818;38041419400,212;"PRIM"
"348";"Spain";2009;116316512032,286;4384793843,889;"PRIM"
"349";"Spain";2010;125206498624,824;4574957430,019;"PRIM"
"350";"Spain";2011;148911036953,691;32075677875,535;"PRIM"
"351";"Spain";2012;148206839782,943;111853272577,649;"PRIM"
"352";"Spain";2013;147514271402,379;41321486856,258;"PRIM"
"353";"Spain";2014;147937412656,114;43653134180,898;"PRIM"
"354";"Spain";2015;114455226573,228;28904308831,143;"PRIM"
"355";"Spain";2016;104382988015,123;954762548,468;"PRIM"
"356";"Spain";2017;120996794078,226;1060286947,731;"PRIM"
"357";"Spain";2018;138843935250,246;24251505600,796;"PRIM"
"358";"Spain";2019;129091629511,675;316205596,435;"PRIM"
"359";"Spain";2020;106990527961,848;399061659,682;"PRIM"
"360";"Spain";2021;154005200432,643;28392266842,473;"PRIM"
"361";"Austria";1988;7269149501;17518586965;"RES"
"362";"Austria";1989;7528454435;17355030084;"RES"
"363";"Austria";1990;9148797037;16929556799;"RES"
"364";"Austria";1991;9175227076;18607360331;"RES"
"365";"Austria";1992;9542840754;17476570253;"RES"
"366";"Austria";1993;8416140548;17288037315;"RES"
"367";"Austria";1994;9619289221;19203688739;"RES"
"368";"Austria";1995;12124028396;20631059284;"RES"
"369";"Austria";1996;11874445673;21229224241;"RES"
"370";"Austria";1997;10995576917;18279716662;"RES"
"371";"Austria";1998;11422317751;19412119983;"RES"
"372";"Austria";1999;11474938735;21459583813;"RES"
"373";"Austria";2000;11792381966;23440225642;"RES"
"374";"Austria";2001;12284818871;23515043809;"RES"
"375";"Austria";2002;13131802230;24454980419;"RES"
"376";"Austria";2003;17786241077;32256199885;"RES"
"377";"Austria";2004;22037790345;34543667062;"RES"
"378";"Austria";2005;25797135608;36574404505;"RES"
"379";"Austria";2006;30583889086;38761674223;"RES"
"380";"Austria";2007;30863535470;39277085514;"RES"
"381";"Austria";2008;35592531763;37588204760;"RES"
"382";"Austria";2009;27149053775;33947433620;"RES"
"383";"Austria";2010;31528382946;39436629978;"RES"
"384";"Austria";2011;38368546371;39956856718;"RES"
"385";"Austria";2012;35513215198,791;39376968075,017;"RES"
"386";"Austria";2013;34225847206,058;36083736929,673;"RES"
"387";"Austria";2014;33382955918,739;34594212384,496;"RES"
"388";"Austria";2015;26330374500,338;34544209772,277;"RES"
"389";"Austria";2016;26002567154,596;37456185290,947;"RES"
"390";"Austria";2017;28948503574,482;36381380363,81;"RES"
"391";"Austria";2018;30922124482,236;30640742971,357;"RES"
"392";"Austria";2019;29242172843,212;31305071958,712;"RES"
"393";"Austria";2020;26804600508,978;31475540406,786;"RES"
"394";"Austria";2021;38090512182,794;31944767879,998;"RES"
"395";"Belgium";1999;44092265937;65984884846;"RES"
"396";"Belgium";2000;48707719561;62911242599;"RES"
"397";"Belgium";2001;46642817945;60127588882;"RES"
"398";"Belgium";2002;50579045008;62423986885;"RES"
"399";"Belgium";2003;56125160509;65497715495;"RES"
"400";"Belgium";2004;74219670982;71281413861;"RES"
"401";"Belgium";2005;86671559083;70787016587;"RES"
"402";"Belgium";2006;96124402169;76169386546;"RES"
"403";"Belgium";2007;112705228219;85198377266;"RES"
"404";"Belgium";2008;123427423139;87820247604;"RES"
"405";"Belgium";2009;89345895437;67753361212;"RES"
"406";"Belgium";2010;81510472941,727;71183895763,515;"RES"
"407";"Belgium";2011;104682907379,461;74754128450,063;"RES"
"408";"Belgium";2012;95375109848,35;57319679398,449;"RES"
"409";"Belgium";2013;98294047486,324;74046701002,952;"RES"
"410";"Belgium";2014;94814511690,163;66420568735,365;"RES"
"411";"Belgium";2015;71098494910,18;68885111662,143;"RES"
"412";"Belgium";2016;77458199045,697;62382868612,42;"RES"
"413";"Belgium";2017;83829794848,476;52953365677,953;"RES"
"414";"Belgium";2018;98853359450,284;69063701334,631;"RES"
"415";"Belgium";2019;82304691030,771;67028722149,227;"RES"
"416";"Belgium";2020;73257317097,751;53653594234,824;"RES"
"417";"Belgium";2021;109366193120,778;48457414078,377;"RES"
"418";"Finland";1988;4305682683;13559685562;"RES"
"419";"Finland";1989;4947961441;15193399424;"RES"
"420";"Finland";1990;5400711946;14547782627;"RES"
"421";"Finland";1991;4331079617;13389687429;"RES"
"422";"Finland";1992;4824361781;15825046672;"RES"
"423";"Finland";1993;4059181922;16277425113;"RES"
"424";"Finland";1994;5072227181;19791129531;"RES"
"425";"Finland";1995;6438954538;20244558084;"RES"
"426";"Finland";1996;6313374576;19012784974;"RES"
"427";"Finland";1997;6375620164;20337699339;"RES"
"428";"Finland";1998;6448932040;22582614239;"RES"
"429";"Finland";1999;6323232222;23799806753;"RES"
"430";"Finland";2000;6696331355;20046091638;"RES"
"431";"Finland";2001;6908664087;25171886346;"RES"
"432";"Finland";2002;6879245033;25505718073;"RES"
"433";"Finland";2003;9006219408;28458471339;"RES"
"434";"Finland";2004;11550500722;27741873060;"RES"
"435";"Finland";2005;13577385074;30612673935;"RES"
"436";"Finland";2006;16677839405;29856050901;"RES"
"437";"Finland";2007;20277804162;28648335658;"RES"
"438";"Finland";2008;23144309552;27681506655;"RES"
"439";"Finland";2009;12378509225;17062257863;"RES"
"440";"Finland";2010;17258200669;20659550313;"RES"
"441";"Finland";2011;21943696169;23258550041;"RES"
"442";"Finland";2012;19769189267;4309877172;"RES"
"443";"Finland";2013;20610627105;23800287669;"RES"
"444";"Finland";2014;19252744429;22891364886;"RES"
