"";"reporter";"year";"sum";"qt";"tech"
"445";"Finland";2015;12998171411;20385109676;"RES"
"446";"Finland";2016;12631689912;21561737309;"RES"
"447";"Finland";2017;13982568845,819;12050262384,229;"RES"
"448";"Finland";2018;16626090824,611;11565773183,819;"RES"
"449";"Finland";2019;15666637689,913;2715437720,399;"RES"
"450";"Finland";2020;14572618648,955;17687846774,489;"RES"
"451";"Finland";2021;20213596488,45;19105265472,565;"RES"
"452";"France";1988;35051620516;78065593462;"RES"
"453";"France";1989;37828370981;79754420151;"RES"
"454";"France";1990;45685806105;78706208547;"RES"
"455";"France";1991;43163866486;80446696141;"RES"
"456";"France";1992;44772878470;83925240471;"RES"
"457";"France";1993;36889067526;77554780405;"RES"
"458";"France";1994;42502163034;86609959472;"RES"
"459";"France";1995;51477204554;85534386993;"RES"
"460";"France";1996;50463768382;81941269263;"RES"
"461";"France";1997;48472218239;86024532133;"RES"
"462";"France";1998;50973798748;90008772010;"RES"
"463";"France";1999;50395451448;95373180467;"RES"
"464";"France";2000;53413388367;97368455707;"RES"
"465";"France";2001;51081827112;88755903541;"RES"
"466";"France";2002;53545475637;94407349309;"RES"
"467";"France";2003;64447411071;93946256077;"RES"
"468";"France";2004;76942375768;109585646499;"RES"
"469";"France";2005;86142648956;111428288538;"RES"
"470";"France";2006;94833998508;114056153654;"RES"
"471";"France";2007;111273274613;109770190158;"RES"
"472";"France";2008;129826740196;115365744108;"RES"
"473";"France";2009;96452046622;92119626914;"RES"
"474";"France";2010;110503730350;94692234007;"RES"
"475";"France";2011;138404257652;110620369175;"RES"
"476";"France";2012;134722716285;110521019289;"RES"
"477";"France";2013;130382542526;109412952200;"RES"
"478";"France";2014;124115073014;108705544897;"RES"
"479";"France";2015;98410446801;108867313915;"RES"
"480";"France";2016;93184337731;102635046280;"RES"
"481";"France";2017;102538686339,037;10327158415,192;"RES"
"482";"France";2018;114703511545,626;6223763520,522;"RES"
"483";"France";2019;109689087268,85;9982129365,472;"RES"
"484";"France";2020;94777332854,471;72661968598,586;"RES"
"485";"France";2021;128229314637,442;80942860148,539;"RES"
"486";"Germany";1991;71223532720;151676482696;"RES"
"487";"Germany";1992;74010174520;153389116612;"RES"
"488";"Germany";1993;58276375112;138284166157;"RES"
"489";"Germany";1994;66220261112;152173709592;"RES"
"490";"Germany";1995;80245031368;151720688303;"RES"
"491";"Germany";1996;76541307260;146957950009;"RES"
"492";"Germany";1997;74256845257;156682958866;"RES"
"493";"Germany";1998;79588125576;165346840354;"RES"
"494";"Germany";1999;78760497286;151022914530;"RES"
"495";"Germany";2000;78043300000;162381611131;"RES"
"496";"Germany";2001;82277374000;156201113158;"RES"
"497";"Germany";2002;77357106000;154943606802;"RES"
"498";"Germany";2003;87616659000;138101428564;"RES"
"499";"Germany";2004;106293730000;151096081522;"RES"
"500";"Germany";2005;125150922000;156517474039;"RES"
"501";"Germany";2006;148925347000;166932349934;"RES"
"502";"Germany";2007;168992065000;161770935135;"RES"
"503";"Germany";2008;204275266291,095;67562671188,531;"RES"
"504";"Germany";2009;150236961063,365;102784308655,263;"RES"
"505";"Germany";2010;182816550381,207;98959700133,487;"RES"
"506";"Germany";2011;231343843091,297;109496453132,986;"RES"
"507";"Germany";2012;208134109390,234;99826451671,151;"RES"
"508";"Germany";2013;211489301141,929;147036874560,035;"RES"
"509";"Germany";2014;212496229875,862;148008207402,87;"RES"
"510";"Germany";2015;173776476910,548;144683734350,716;"RES"
"511";"Germany";2016;166959838327,631;147432200531,349;"RES"
"512";"Germany";2017;184741450664,652;97030232184,514;"RES"
"513";"Germany";2018;213396884664,445;145413481175,287;"RES"
"514";"Germany";2019;197956675924,489;143453528355,294;"RES"
"515";"Germany";2020;182228332466,152;133150218566,222;"RES"
"516";"Germany";2021;231928913516,62;87615903307,176;"RES"
"517";"Greece";1988;2489048999;3008272157;"RES"
"518";"Greece";1989;3147243535;4555598420;"RES"
"519";"Greece";1990;3909368575;6336315793;"RES"
"520";"Greece";1991;4315088470;7431334599;"RES"
"521";"Greece";1992;4007371664;5959879968;"RES"
"522";"Greece";1993;3835648791;7469352052;"RES"
"523";"Greece";1994;4132211951;7666719437;"RES"
"524";"Greece";1995;4979113537;6882517012;"RES"
"525";"Greece";1996;5034260111;6463103863;"RES"
"526";"Greece";1997;4821141241;7114048224;"RES"
"527";"Greece";1998;5076532150;6713249258;"RES"
"528";"Greece";1999;4797159153;8306576674;"RES"
"529";"Greece";2000;4480433856;9497518469;"RES"
"530";"Greece";2001;4327356495;10092944601;"RES"
"531";"Greece";2002;4899560472;9067622475;"RES"
"532";"Greece";2003;7376640377;10000869935;"RES"
"533";"Greece";2004;8355025484;10790821246;"RES"
"534";"Greece";2005;9199187945;11691117646;"RES"
"535";"Greece";2006;10626401668;12789123063;"RES"
"536";"Greece";2007;11552935399;11773661341;"RES"
"537";"Greece";2008;16733853727;14310400207;"RES"
"538";"Greece";2009;11989508272;13932735812;"RES"
"539";"Greece";2010;11480203433;11444118474;"RES"
"540";"Greece";2011;13900255094;12481235309;"RES"
"541";"Greece";2012;11164815790;9771229427;"RES"
"542";"Greece";2013;11443704424;10633638628;"RES"
"543";"Greece";2014;11978854463;11935207220;"RES"
"544";"Greece";2015;9313107756;13140767559;"RES"
"545";"Greece";2016;8824702161;13375921539;"RES"
"546";"Greece";2017;10204186198,888;12661577193,964;"RES"
"547";"Greece";2018;12495588362,898;14108958261,216;"RES"
"548";"Greece";2019;12633417286,367;12655513920,236;"RES"
"549";"Greece";2020;12284283009,386;10177200866,236;"RES"
"550";"Greece";2021;15790923034,248;14847969434,387;"RES"
"551";"Ireland";1988;2969032983;6743766787;"RES"
"552";"Ireland";1989;3326806861;7005117159;"RES"
"553";"Ireland";1990;4079016474;8015981908;"RES"
"554";"Ireland";1991;4099459651;8345385143;"RES"
"555";"Ireland";1992;4272720044;8283610983;"RES"
"556";"Ireland";1993;3839576759;8553567423;"RES"
"557";"Ireland";1994;4459668608;8332703134;"RES"
"558";"Ireland";1995;4982056835;9184969880;"RES"
"559";"Ireland";1996;5866778626;9998539919;"RES"
"560";"Ireland";1997;6071040398;9679653372;"RES"
"561";"Ireland";1998;5833966235;10612985976;"RES"
"562";"Ireland";1999;6411619138;11676160615;"RES"
"563";"Ireland";2000;6970817996,554;12091452784,411;"RES"
"564";"Ireland";2001;6389688673,718;12229701154,739;"RES"
"565";"Ireland";2002;7313042925,268;13173287553,144;"RES"
"566";"Ireland";2003;8779112472,429;13133700876,45;"RES"
"567";"Ireland";2004;10685375589,709;16065469609,278;"RES"
"568";"Ireland";2005;12509893208,596;15155604548,986;"RES"
"569";"Ireland";2006;13608827543,295;15594754338,428;"RES"
"570";"Ireland";2007;15532126036,219;16899400440,863;"RES"
"571";"Ireland";2008;15921957539,373;14507199190,583;"RES"
"572";"Ireland";2009;11217406108,931;12058921370,292;"RES"
"573";"Ireland";2010;12476638758,014;12515373575,665;"RES"
"574";"Ireland";2011;14872899534,44;12184272481,48;"RES"
"575";"Ireland";2012;14031007963,383;11717334815,626;"RES"
"576";"Ireland";2013;14007416946,581;12224376167,451;"RES"
"577";"Ireland";2014;15355812557,177;12820590013,549;"RES"
"578";"Ireland";2015;13204207627,629;12873452068,405;"RES"
"579";"Ireland";2016;13272056023,328;13852308287,096;"RES"
"580";"Ireland";2017;14050505388,752;14290185545,886;"RES"
"581";"Ireland";2018;15638559943,931;14340010189,634;"RES"
"582";"Ireland";2019;16683995889,295;8899576375,23;"RES"
"583";"Ireland";2020;18909852515,96;13398762780,257;"RES"
"584";"Ireland";2021;25147904417,776;13722096951,289;"RES"
"585";"Italy";1988;30354475328;81322314736;"RES"
"586";"Italy";1989;33917984009;93725762673;"RES"
"587";"Italy";1990;39180406095;88544736463;"RES"
"588";"Italy";1991;38020420977;86088261180;"RES"
"589";"Italy";1992;38393570326;87903969785;"RES"
"590";"Italy";1993;31717320961;84609410199;"RES"
"591";"Italy";1994;38014970291;90512983681;"RES"
"592";"Italy";1995;45374315326;89442535912;"RES"
"593";"Italy";1996;45150150265;86470399419;"RES"
"594";"Italy";1997;43333204703;85914081381;"RES"
"595";"Italy";1998;42828051673;83794750411;"RES"
"596";"Italy";1999;42376666932;81592629480;"RES"
"597";"Italy";2000;44649734197;85489956971;"RES"
"598";"Italy";2001;44165668441;82881103620;"RES"
"599";"Italy";2002;46663714967;86064385529;"RES"
"600";"Italy";2003;54531416946;85373013292;"RES"
"601";"Italy";2004;63783065062;86199629171;"RES"
"602";"Italy";2005;68109850768;85579813345;"RES"
"603";"Italy";2006;76821037625;88320301747;"RES"
"604";"Italy";2007;89378480046;81246688748;"RES"
"605";"Italy";2008;96157907494;76755819661;"RES"
"606";"Italy";2009;71414418434;57463368181;"RES"
"607";"Italy";2010;84768771279;70207884669;"RES"
"608";"Italy";2011;101329493413;71944036466;"RES"
"609";"Italy";2012;88873083444;67145743410;"RES"
"610";"Italy";2013;92637813113;67809042291;"RES"
"611";"Italy";2014;90270970637;64632901840;"RES"
"612";"Italy";2015;74646537251,65;28115220613,814;"RES"
"613";"Italy";2016;71937075250,718;53530049386,208;"RES"
"614";"Italy";2017;78952451569,726;42627554018,317;"RES"
"615";"Italy";2018;89555852687,536;52111587761,911;"RES"
"616";"Italy";2019;81771580893,746;53612753237,277;"RES"
"617";"Italy";2020;74031481190,394;42756899146,243;"RES"
"618";"Italy";2021;101906671505,056;57864772902,108;"RES"
"619";"Netherlands";1988;20180556735;58112111969;"RES"
"620";"Netherlands";1989;21790240678;60424043330;"RES"
"621";"Netherlands";1990;25354823827;60983863250;"RES"
"622";"Netherlands";1991;23958262275;58214631178;"RES"
"623";"Netherlands";1992;25501497662;58333132275;"RES"
"624";"Netherlands";1993;23151450449;65562437901;"RES"
"625";"Netherlands";1994;26136720382;67548347767;"RES"
"626";"Netherlands";1995;30870797771;66358776611;"RES"
"627";"Netherlands";1996;29677880574;65795582460;"RES"
"628";"Netherlands";1997;28543149570;61123751427;"RES"
"629";"Netherlands";1998;27654296020;65910410689;"RES"
"630";"Netherlands";1999;27522126428;65640850430;"RES"
"631";"Netherlands";2000;28855440103;60174962515;"RES"
"632";"Netherlands";2001;26860399388;56486644107;"RES"
"633";"Netherlands";2002;29946148321;69170876711;"RES"
"634";"Netherlands";2003;37494840142;73622717271;"RES"
"635";"Netherlands";2004;46884156744;78891771572;"RES"
"636";"Netherlands";2005;54383842796;88710443967;"RES"
"637";"Netherlands";2006;65588946117;93203932815;"RES"
"638";"Netherlands";2007;78763435210;104005417455;"RES"
"639";"Netherlands";2008;94224332246;99284309038;"RES"
"640";"Netherlands";2009;67542330785;25592201632;"RES"
"641";"Netherlands";2010;85466461048;101988757837;"RES"
"642";"Netherlands";2011;123664269125,518;98139702820,926;"RES"
"643";"Netherlands";2012;124097602623,88;112542173316,527;"RES"
"644";"Netherlands";2013;124585786544,076;114413116074,825;"RES"
"645";"Netherlands";2014;111252749285,903;118782824386,252;"RES"
"646";"Netherlands";2015;82860466476,088;120195042622,958;"RES"
"647";"Netherlands";2016;79835474083,798;134835348681,339;"RES"
"648";"Netherlands";2017;93067600409,399;134726421219,018;"RES"
"649";"Netherlands";2018;103861606955,35;131139230857,419;"RES"
"650";"Netherlands";2019;100930337242,044;127485365767,484;"RES"
"651";"Netherlands";2020;88428689867,466;116374695179,999;"RES"
"652";"Netherlands";2021;124807185566,728;135148916133,517;"RES"
"653";"Portugal";1988;3206591179;4987955019;"RES"
"654";"Portugal";1989;3461327672;6795270851;"RES"
"655";"Portugal";1990;4303837132;5998466460;"RES"
"656";"Portugal";1991;4389222889;6844847532;"RES"
"657";"Portugal";1992;4862883419;7718163570;"RES"
"658";"Portugal";1993;4125746789;7233287711;"RES"
"659";"Portugal";1994;4617149243;6912716137;"RES"
"660";"Portugal";1995;6010935594;8923823691;"RES"
"661";"Portugal";1996;5806305098;7184204338;"RES"
"662";"Portugal";1997;5875116242;8894648670;"RES"
"663";"Portugal";1998;6179967235;10807048836;"RES"
"664";"Portugal";1999;6250051230;11049684464;"RES"
"665";"Portugal";2000;6442948533;12413346893;"RES"
"666";"Portugal";2001;6443101342;12843329153;"RES"
"667";"Portugal";2002;6808437227;12800225321;"RES"
"668";"Portugal";2003;7796225275;10768040800;"RES"
"669";"Portugal";2004;8932381411;10538621043;"RES"
"670";"Portugal";2005;10566385094;12500073271;"RES"
"671";"Portugal";2006;11077338405;11155444293;"RES"
"672";"Portugal";2007;13109596590;11634867659;"RES"
"673";"Portugal";2008;15302603109;11588128219;"RES"
"674";"Portugal";2009;11654895355;11967879045;"RES"
"675";"Portugal";2010;12970240196;12097326006;"RES"
"676";"Portugal";2011;15763219583;12745506935;"RES"
"677";"Portugal";2012;13757523258;11640570376;"RES"
"678";"Portugal";2013;14086687059;12744535117;"RES"
"679";"Portugal";2014;14381845107;13929511955;"RES"
"680";"Portugal";2015;11681879510,527;11161224728,627;"RES"
"681";"Portugal";2016;11385018907,164;6652293044,518;"RES"
"682";"Portugal";2017;13313425194,857;11481045045,089;"RES"
"683";"Portugal";2018;16266280443,801;9036065989,272;"RES"
"684";"Portugal";2019;15654840303,567;5937102593,753;"RES"
"685";"Portugal";2020;13657457043,062;9812406506,016;"RES"
"686";"Portugal";2021;20284772629,396;7272728668,822;"RES"
"687";"Spain";1988;12687751531;32494733010;"RES"
"688";"Spain";1989;14532141661;37645160493;"RES"
"689";"Spain";1990;17478713851;38028128217;"RES"
"690";"Spain";1991;17579800561;39948438585;"RES"
"691";"Spain";1992;18593676190;38372014329;"RES"
"692";"Spain";1993;15482183990;39968487006;"RES"
"693";"Spain";1994;18680876103;39564774375;"RES"
"694";"Spain";1995;24155455013;43416538902;"RES"
"695";"Spain";1996;24069954821;43039104678;"RES"
"696";"Spain";1997;23986336527;44478171745;"RES"
"697";"Spain";1998;25259536610;48804845322;"RES"
"698";"Spain";1999;26385030995;52820083200;"RES"
"699";"Spain";2000;27627454060,772;29541133606,146;"RES"
"700";"Spain";2001;28213035409,22;38716560400,045;"RES"
"701";"Spain";2002;30263265102,722;31701159718,235;"RES"
"702";"Spain";2003;38827422503,281;12231952586,053;"RES"
"703";"Spain";2004;46822656912,281;25732154062,586;"RES"
"704";"Spain";2005;52134175245,456;31848031237,41;"RES"
"705";"Spain";2006;61560786080,657;43256051851,151;"RES"
"706";"Spain";2007;73523072883,104;16607770213,219;"RES"
"707";"Spain";2008;79624611021,716;39548971495,352;"RES"
"708";"Spain";2009;54390658364,114;12914305002,271;"RES"
"709";"Spain";2010;65532089130,438;30178189784,995;"RES"
"710";"Spain";2011;79911851926,147;32597825866,555;"RES"
"711";"Spain";2012;68845084244,742;8130101968,42;"RES"
"712";"Spain";2013;68123410669,106;9644515459,186;"RES"
"713";"Spain";2014;67385133897,137;5722389491,929;"RES"
"714";"Spain";2015;54877247568,819;13848893129,019;"RES"
"715";"Spain";2016;53219240366,964;6574133376,486;"RES"
"716";"Spain";2017;62029517737,694;10508392826,355;"RES"
"717";"Spain";2018;69200349066,214;7443368300,214;"RES"
"718";"Spain";2019;64627311222,471;11363078171,431;"RES"
"719";"Spain";2020;56454787427,899;11589257792,111;"RES"
"720";"Spain";2021;78931671119,846;9274374799,153;"RES"
"721";"Austria";1988;8013098501;1991945861;"LOW"
"722";"Austria";1989;8513370269;2280560993;"LOW"
"723";"Austria";1990;11070312439;2479992795;"LOW"
"724";"Austria";1991;11203762216;2665873961;"LOW"
"725";"Austria";1992;12030983759;2761252539;"LOW"
"726";"Austria";1993;11310199156;2776318941;"LOW"
"727";"Austria";1994;12496919397;3228545669;"LOW"
"728";"Austria";1995;14847016316;3443258664;"LOW"
"729";"Austria";1996;14879304695;3461091207;"LOW"
"730";"Austria";1997;13908779871;3827172682;"LOW"
"731";"Austria";1998;14271440604;4125357411;"LOW"
"732";"Austria";1999;13973907177;4046799992;"LOW"
"733";"Austria";2000;13598076985;4592401340;"LOW"
"734";"Austria";2001;14118432867;4884008669;"LOW"
"735";"Austria";2002;14368316992;4639011159;"LOW"
"736";"Austria";2003;17641734695;4891949810;"LOW"
"737";"Austria";2004;21069150312;4930422291;"LOW"
"738";"Austria";2005;22012902247;4901870779;"LOW"
"739";"Austria";2006;24069391836;5655496904;"LOW"
"740";"Austria";2007;29217673943;6930086653;"LOW"
"741";"Austria";2008;32597658824;6286169583;"LOW"
"742";"Austria";2009;26075741819;4889448947;"LOW"
"743";"Austria";2010;28173418665;5597543295;"LOW"
"744";"Austria";2011;33321725156;6061393311;"LOW"
"745";"Austria";2012;30239966505,928;5222225434,522;"LOW"
"746";"Austria";2013;31129101114,756;5252770592,611;"LOW"
"747";"Austria";2014;32627586044,631;6514407768,097;"LOW"
"748";"Austria";2015;28315090823,086;5570653980,456;"LOW"
"749";"Austria";2016;29628808028,254;6528063710,275;"LOW"
"750";"Austria";2017;32150304301,082;7519872856,957;"LOW"
"751";"Austria";2018;35717772464,273;7675653035,786;"LOW"
"752";"Austria";2019;34087799944,907;7542051526,449;"LOW"
"753";"Austria";2020;32253605553,541;5929219526,656;"LOW"
"754";"Austria";2021;40423179780,537;8237352662,938;"LOW"
"755";"Belgium";1999;24896175290;10769313954;"LOW"
"756";"Belgium";2000;24882619117;11697586794;"LOW"
"757";"Belgium";2001;24518738954;10649079116;"LOW"
"758";"Belgium";2002;25071693996;10398476858;"LOW"
"759";"Belgium";2003;29748510039;10776515573;"LOW"
"760";"Belgium";2004;36171245677;13385935594;"LOW"
"761";"Belgium";2005;38431159225;13004785903;"LOW"
"762";"Belgium";2006;43471229300;16953920103;"LOW"
"763";"Belgium";2007;53242256170;18677451244;"LOW"
"764";"Belgium";2008;58347534340;17303409081;"LOW"
"765";"Belgium";2009;44582821045;11550191366;"LOW"
"766";"Belgium";2010;32504001955,747;10593586370,964;"LOW"
"767";"Belgium";2011;37534845804,248;11327384334;"LOW"
"768";"Belgium";2012;32910835263,217;9834772537,271;"LOW"
"769";"Belgium";2013;34339920911,803;10288099209,73;"LOW"
"770";"Belgium";2014;36348092483,773;9174507540,23;"LOW"
"771";"Belgium";2015;29441140840,186;11071971979,206;"LOW"
"772";"Belgium";2016;30518022529,122;10665987521,128;"LOW"
"773";"Belgium";2017;32452295358,239;8626874783,134;"LOW"
"774";"Belgium";2018;34838471754,511;11199453204,588;"LOW"
"775";"Belgium";2019;32493679595,684;11617377007,609;"LOW"
"776";"Belgium";2020;31393095201,422;11857483781,934;"LOW"
"777";"Belgium";2021;38056921579,073;9523020224,919;"LOW"
"778";"Finland";1988;3383295977;902109220;"LOW"
"779";"Finland";1989;3918737498;1053802191;"LOW"
"780";"Finland";1990;4434251379;1055004861;"LOW"
"781";"Finland";1991;3614467174;821801749;"LOW"
"782";"Finland";1992;3269961120;828913087;"LOW"
"783";"Finland";1993;2649695695;872272919;"LOW"
"784";"Finland";1994;3403232748;1115320733;"LOW"
"785";"Finland";1995;4129225215;1212964142;"LOW"
"786";"Finland";1996;4226027484;1231799711;"LOW"
"787";"Finland";1997;4267105743;1471998485;"LOW"
"788";"Finland";1998;4434627096;1547579311;"LOW"
"789";"Finland";1999;4170799715;1457113288;"LOW"
"790";"Finland";2000;4159537254;1625403377;"LOW"
"791";"Finland";2001;4304664812;1607265204;"LOW"
"792";"Finland";2002;4359717015;1561627325;"LOW"
"793";"Finland";2003;5338119781;1648571303;"LOW"
"794";"Finland";2004;6354726480;1823908577;"LOW"
"795";"Finland";2005;7007689164;1834480564;"LOW"
"796";"Finland";2006;7825252722;2020932388;"LOW"
"797";"Finland";2007;9629606927;2300182574;"LOW"
"798";"Finland";2008;10738733217;2262220079;"LOW"
"799";"Finland";2009;7607196331;1456083424;"LOW"
"800";"Finland";2010;8516095560;1798901474;"LOW"
"801";"Finland";2011;9908558000;1934860339;"LOW"
"802";"Finland";2012;9082664147;1551551964;"LOW"
"803";"Finland";2013;9228157487;1829875877;"LOW"
"804";"Finland";2014;8940371016;1862320300;"LOW"
"805";"Finland";2015;7419722826;1772199187;"LOW"
"806";"Finland";2016;7647775754;1924520542;"LOW"
"807";"Finland";2017;8324793864,631;1098998143,462;"LOW"
"808";"Finland";2018;9103103371,333;1237048297,448;"LOW"
"809";"Finland";2019;8936799320,46;127456817,365;"LOW"
"810";"Finland";2020;8778002599,844;1300905113,001;"LOW"
"811";"Finland";2021;10531883162,554;2275658687,61;"LOW"
"812";"France";1988;32646104140;13551369731;"LOW"
"813";"France";1989;34878255164;14654438649;"LOW"
"814";"France";1990;43292698368;15641969665;"LOW"
"815";"France";1991;42862537116;15411689838;"LOW"
"816";"France";1992;45468353016;15304259707;"LOW"
"817";"France";1993;38125742382;14375156570;"LOW"
"818";"France";1994;42144315580;16404837959;"LOW"
"819";"France";1995;50268974995;17415610690;"LOW"
"820";"France";1996;49448506688;17087930952;"LOW"
"821";"France";1997;48472658444;19034111924;"LOW"
"822";"France";1998;52355095968;20740842465;"LOW"
"823";"France";1999;51071714276;21803634225;"LOW"
"824";"France";2000;51567026736;24520111140;"LOW"
"825";"France";2001;51122036837;22906209049;"LOW"
"826";"France";2002;54193855412;22790571620;"LOW"
"827";"France";2003;65032931886;22527447435;"LOW"
"828";"France";2004;77639364938;24686772187;"LOW"
"829";"France";2005;82192443113;23825114771;"LOW"
"830";"France";2006;89389567927;26170996029;"LOW"
"831";"France";2007;105990754483;25684138481;"LOW"
"832";"France";2008;116204011840;25890663353;"LOW"
"833";"France";2009;94256929099;17199640741;"LOW"
"834";"France";2010;102868136139;20969122815;"LOW"
"835";"France";2011;117814118525;25175013835;"LOW"
"836";"France";2012;107315569849;23133447369;"LOW"
"837";"France";2013;109721368217;22971885363;"LOW"
"838";"France";2014;113224129642;23520781937;"LOW"
"839";"France";2015;101099770354;23877939119;"LOW"
"840";"France";2016;102252492866;24520550470;"LOW"
"841";"France";2017;110994577065,17;8113482615,386;"LOW"
"842";"France";2018;120262331164,225;13890458471,538;"LOW"
"843";"France";2019;119300540824,403;7709523774,152;"LOW"
"844";"France";2020;112231776895,917;20419155522,86;"LOW"
"845";"France";2021;130908942669,9;21408789557,924;"LOW"
"846";"Germany";1991;78719187264;23975247714;"LOW"
"847";"Germany";1992;83385024616;25369521316;"LOW"
"848";"Germany";1993;69780175856;21770317883;"LOW"
"849";"Germany";1994;76451382584;25170005246;"LOW"
"850";"Germany";1995;88522099256;27334028066;"LOW"
"851";"Germany";1996;85937383968;25309708891;"LOW"
"852";"Germany";1997;79674085600;27117319269;"LOW"
"853";"Germany";1998;84349086992;28957361164;"LOW"
"854";"Germany";1999;80125981384;29477623995;"LOW"
"855";"Germany";2000;73557497000;29902896484;"LOW"
"856";"Germany";2001;76444581000;30890957323;"LOW"
"857";"Germany";2002;77624333000;29092047765;"LOW"
"858";"Germany";2003;89348084000;28859718659;"LOW"
"859";"Germany";2004;100819377000;30144400285;"LOW"
"860";"Germany";2005;114012953000;32668681930;"LOW"
"861";"Germany";2006;127165288000;37089289323;"LOW"
"862";"Germany";2007;146950156000;36265683545;"LOW"
"863";"Germany";2008;174093632039,189;21856613535,263;"LOW"
"864";"Germany";2009;137937277731,842;16347203777,828;"LOW"
"865";"Germany";2010;152149450907,478;26712371741,858;"LOW"
"866";"Germany";2011;182339037719,351;36176359506,352;"LOW"
"867";"Germany";2012;164726404985,44;34344177530,903;"LOW"
"868";"Germany";2013;171499861899,973;32787137781,791;"LOW"
"869";"Germany";2014;183209879124,617;35932276027,189;"LOW"
"870";"Germany";2015;164197422023,799;38314527323,844;"LOW"
"871";"Germany";2016;165449699224,77;37989434595,897;"LOW"
"872";"Germany";2017;179175858287,592;40351737944,656;"LOW"
"873";"Germany";2018;194148250832,203;33694736552,911;"LOW"
"874";"Germany";2019;185364814711,772;39643625938,342;"LOW"
"875";"Germany";2020;183643272587,223;31733586290,332;"LOW"
"876";"Germany";2021;216881180567,159;39820675117,081;"LOW"
"877";"Greece";1988;2126527698;966508980;"LOW"
"878";"Greece";1989;2882776859;1528035278;"LOW"
"879";"Greece";1990;3562218955;1690854136;"LOW"
"880";"Greece";1991;3687107088;1906920467;"LOW"
"881";"Greece";1992;3714034412;1178196483;"LOW"
"882";"Greece";1993;3391159623;1464551953;"LOW"
"883";"Greece";1994;3754254428;1494243798;"LOW"
"884";"Greece";1995;4582208803;1960436870;"LOW"
"885";"Greece";1996;5168897873;2586146827;"LOW"
"886";"Greece";1997;5137437055;2429742498;"LOW"
"887";"Greece";1998;5461881930;2725932227;"LOW"
"888";"Greece";1999;5139655188;2641079794;"LOW"
"889";"Greece";2000;4715985727;5673471054;"LOW"
"890";"Greece";2001;4623388759;3650095211;"LOW"
"891";"Greece";2002;4847105127;3209181839;"LOW"
"892";"Greece";2003;6953587884;3480986645;"LOW"
"893";"Greece";2004;8542808631;3965175903;"LOW"
"894";"Greece";2005;8861036588;3493003642;"LOW"
"895";"Greece";2006;10064445095;4282656996;"LOW"
"896";"Greece";2007;12860670763;5315162948;"LOW"
"897";"Greece";2008;15262758924;4110788936;"LOW"
"898";"Greece";2009;11304106891;3098209303;"LOW"
"899";"Greece";2010;9388482612;2620085011;"LOW"
"900";"Greece";2011;8779757617;2433142521;"LOW"
